1_way_delay_video_send,2070.5,2107.0,2007.0,1933.5,1993.5,1920.0,1980.0,1877.5,1784.5,1891.0,1784.0,1708.0,1844.5,1785.0,1778.0,1831.5,1892.0,2060.5,2143.5,1989.5,1871.0,1793.0,1910.0,2013.5,1956.5,1940.0,1952.0,2092.5,2045.5,2003.0,2151.5,2065.0,1912.5,1810.5,1807.0,1804.5,2034.5,2175.5,2045.5,1897.0,1803.0,1715.5,1656.5,1868.5,1814.0,1776.0,1833.0,2039.5,2016.0,2125.5,1953.5,2037.5,1903.0,1775.5,1905.5,1798.5,1756.5,1762.5,1947.0,2097.0,1977.0,1932.0,1905.0,1886.5
ear_ear_delay_audio_send,1008.5,1010.5,1022.5,1074.5,1050.5,1787.0,1779.0,1659.0,1662.0,1802.0,1659.0,1661.0,1696.0,1770.0,1865.0,2120.0,1931.0,2072.5,2050.5,1946.5,1898.5,1916.5,1737.0,1723.0,1762.0,1622.0,1963.0,2055.0,2245.0,1960.0,2049.0,2057.0,1949.5,1954.5,1956.5,1948.5,1956.5,1969.5,1952.5,1951.5,1947.5,1953.5,1514.0,1512.0,1512.0,1515.0,1522.0,1519.0,1981.0,1984.0,1981.0,1980.0,1978.0,1984.0,1981.0,1974.0,1976.0,1775.5,1773.5,1778.5,1781.5,1779.5,1772.5,1784.5
audio_recv_kbitsReceivedPerSecond,0,4,6,7,7,7,8,7,7,7,7,7,3,4,3,7,7,9,7,6,7,10,4,5,5,7,5,10,3,7,7,1,7,11,22,33,27,33,35,23,13,14,14,9,14,19,21,19,11,17,13,15,9,14,13,12,16,12,13,8,20,11,14,11
video_recv_kbitsReceivedPerSecond,0,110,82,138,161,157,163,175,139,149,164,148,98,78,143,158,161,160,169,148,131,152,123,96,144,166,156,153,118,153,106,96,103,81,117,162,125,140,133,122,136,160,112,73,124,151,156,169,160,174,120,133,106,118,110,132,114,121,128,147,141,105,121,124
e_model_audio_send,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eye_eye_delay_video_send,2227.5,2275.0,2171.0,2090.5,2154.5,2083.0,2136.0,2029.5,1932.5,2034.0,1921.0,1843.0,1981.5,1916.0,1903.0,1959.5,2025.0,2189.5,2270.5,2112.5,1990.0,1908.0,2021.0,2119.5,2060.5,2042.0,2051.0,2190.5,2144.5,2102.0,2249.5,2160.0,2015.5,1914.5,1911.0,1905.5,2130.5,2274.5,2149.5,1996.0,1899.0,1814.5,1751.5,1959.5,1907.0,1868.0,1927.0,2129.5,2103.0,2223.5,2045.5,2126.5,1991.0,1859.5,1987.5,1880.5,1835.5,1838.5,2022.0,2170.0,2050.0,2004.0,1986.0,1969.5
kpi_video_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
av_delay_send,-1219.0,-1264.5,-1148.5,-1016.0,-1104.0,-296.0,-357.0,-370.5,-270.5,-232.0,-262.0,-182.0,-285.5,-146.0,-38.0,160.5,-94.0,-117.0,-220.0,-166.0,-91.5,8.5,-284.0,-396.5,-298.5,-420.0,-88.0,-135.5,100.5,-142.0,-200.5,-103.0,-66.0,40.0,45.5,43.0,-174.0,-305.0,-197.0,-44.5,48.5,139.0,-237.5,-447.5,-395.0,-353.0,-405.0,-610.5,-122.0,-239.5,-64.5,-146.5,-13.0,124.5,-6.5,93.5,140.5,-63.0,-248.5,-391.5,-268.5,-224.5,-213.5,-185.0
kpi_av_synchronization,1,1,1,1,1,1,1,1,1,1,1,1.2000000000000002,1,3.6,5,1,5,5,1,2.2666666666666666,5,5,1,1,1,1,5,4.3,1,3.8666666666666667,1,5,5,5,4.96,5,1.7333333333333334,1,1,5,4.72,1,1,1,1,1,1,1,5,1,5,3.5666666666666664,5,1,5,1,1,5,1,1,1,1,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,4.865606628121216,5,5,4.942427872760581,4.942427872760581,5,5,4.782870430458232,5,5,5,4.904703300310673,5,5,5,4.59543356514211,5,5,5,5,5,5,5,5,5,5,5,5,4.782870430458232,4.487839843855012,4.693231865584395,5,4.865606628121216,5,4.904703300310673,4.738985153469177,5,5,5,5,5,4.59543356514211,5,5,5,4.487839843855012,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,3,5,4,5,5,3,2,2,2,2,2,3,3,3,2,3,2,2,1,2,2,2,3,2,2,1,3,2,2,2
kpi_q_video,1.4,1.5714285714285714,1.5142857142857142,1.5714285714285714,1.6285714285714286,1.457142857142857,1.5142857142857142,1.5714285714285714,1.457142857142857,1.457142857142857,1.5142857142857142,1.5714285714285714,1.5714285714285714,1.6285714285714286,1.457142857142857,1.4,1.5142857142857142,1.457142857142857,1.5714285714285714,1.5142857142857142,1.5142857142857142,1.5142857142857142,1.5714285714285714,1.457142857142857,1.4,1.4,1.5714285714285714,1.5142857142857142,1.5142857142857142,1.6285714285714286,1.5714285714285714,1.6285714285714286,1.4,1.4,1.457142857142857,1.457142857142857
qoe_simple_normal,2.4,2.4285714285714284,2.419047619047619,2.4285714285714284,2.438095238095238,2.4095238095238094,2.419047619047619,2.4285714285714284,2.4095238095238094,2.4095238095238094,2.419047619047619,2.4507936507936505,2.4285714285714284,2.7269841269841266,2.8539682539682545,2.4,2.863492063492064,2.8539682539682545,2.4285714285714284,2.5597883597883597,2.863492063492064,2.863492063492064,2.8730158730158735,2.8539682539682545,2.84,2.8444444444444446,2.51005291005291,2.419047619047619,2.419047619047619,2.882539682539683,2.8419047619047624,2.438095238095238,2.4,2.4,2.4095238095238094,2.4095238095238094
qoe_simple_smooth,2.3000000000000003,2.357142857142857,2.3380952380952382,2.357142857142857,2.376190476190476,2.3190476190476192,2.3380952380952382,2.357142857142857,2.3190476190476192,2.3190476190476192,2.3380952380952382,2.3793650793650793,2.357142857142857,2.665079365079365,2.763492063492064,2.3000000000000003,2.782539682539683,2.763492063492064,2.357142857142857,2.478835978835979,2.782539682539683,2.782539682539683,2.801587301587302,2.763492063492064,2.74,2.744444444444445,2.4386243386243387,2.3380952380952382,2.3380952380952382,2.820634920634921,2.7704761904761903,2.376190476190476,2.3000000000000003,2.3000000000000003,2.3190476190476192,2.3190476190476192
